site,length,At Sign,Forward Slashes,www Present,periods,dashes,underscores,number of digits,has ASCII
https://davidkleyman.com/login.php?cmd=login_submit&id=579d22b02736268be414e6859a77951f579d22b02736268be414e6859a77951f&session=579d22b02736268be414e6859a77951f579d22b02736268be414e6859a77951f,192,0,3,4,1,0,0,0,4
https://davidkleyman.com/,25,0,3,0,1,0,0,0,0
https://davidkleyman.com/step2.php,34,0,3,0,1,0,0,0,0
https://compassionate-hofstadter.23-148-144-49.plesk.page/DHL/,62,0,4,0,3,4,0,10,0
https://compassionate-hofstadter.23-148-144-49.plesk.page/DHL,61,0,3,0,3,4,0,10,0
http://reported-page-secure4261.000webhostapp.com/,50,0,3,3,2,2,0,7,3
https://exbabylon.com/includes/cu/createj/insidekfe/wells.htm,61,0,7,0,1,0,0,0,0
https://exbabylon.com/includes/cu/createj/insidekfe/,52,0,7,0,1,0,0,0,0
https://achatlcl60.temp.swtest.ru/f4a3a,39,0,3,1,3,0,0,2,1
https://ethel8yourfilsimple.ns01.biz/private/,45,0,4,1,2,0,0,3,1
https://rmis.co.il/fologta/mweb/login/,38,0,6,0,2,0,0,0,0
http://rebrand.ly/ya6gol8,25,0,3,0,1,0,0,0,0
https://rmis.co.il/malopooe/mweb/login/,39,0,6,0,2,0,0,0,0
https://chase-02c.firebaseapp.com/,34,0,3,1,2,1,0,2,1
http://chase-02c.firebaseapp.com/,33,0,3,1,2,1,0,2,1
https://tyandmattshow.com/93i9jjs/,34,0,4,0,1,0,0,0,0
https://134.172.12.91/indexx.asp,32,0,3,0,3,0,0,10,0
http://paypal-revise.net/wp-includes,36,0,3,0,1,1,0,0,0
http://paypal-revise.net/css,28,0,3,0,1,1,0,0,0
https://tme-av.com/squan/index2.php?cmd=login_submit&id=209d24778314367ab06a7a5b087794ff209d24778314367ab06a7a5b087794ff&session=209d24778314367ab06a7a5b087794ff209d24778314367ab06a7a5b087794ff,193,0,4,12,1,1,0,0,12
https://tme-av.com/squan/index2.php?cmd=login_submit&id=900349cbfceaf37ab553e577930d0c3f900349cbfceaf37ab553e577930d0c3f&session=900349cbfceaf37ab553e577930d0c3f900349cbfceaf37ab553e577930d0c3f,193,0,4,16,1,1,0,0,16
https://www.smartcaboverde.com/wp-content/ali/ali1/ali/login.php,64,0,7,1,2,0,0,0,0
https://ladyrose-vl.ru/image/cata/clients/pFnBDh.php?verification#_,67,0,6,0,1,1,0,0,0
http://bkepindo1.duckdns.org/,29,0,3,0,2,0,0,1,0
https://chdssiwl.com/mazon/amazon/,34,0,5,0,1,0,0,0,0
https://chdssiwl.com/mazon/amazon,33,0,4,0,1,0,0,0,0
https://davidkleyman.com/login.php?cmd=login_submit&id=5ea26e7db6c63c6fad6127866a9685225ea26e7db6c63c6fad6127866a968522&session=5ea26e7db6c63c6fad6127866a9685225ea26e7db6c63c6fad6127866a968522,192,0,3,0,1,0,0,0,0
https://www.secure-verify05.duckdns.org/login.php?country=United%20States&iso=US&online_id=3e0c9d519a4d94ad7c61ea8c7,116,0,3,2,3,1,0,2,3
https://secure-verify05.duckdns.org/login.php?country=United%20States&iso=US&online_id=78d1b1875ea9df39a4c11f6f5,112,0,3,2,2,1,0,2,2
http://0333fa5.netsolhost.com/comcast/xfinity.php?d1193169ba22c33594765d16035661b1=&[email protected]&.rand=login.xfinity.com.aspx,130,0,4,2,2,0,0,5,2
http://welisdfoark.azurewebsites.net/,37,0,3,0,2,0,0,0,0
https://www.smartcaboverde.com/wp-content/ali/ali1/ali/[email protected],72,0,7,1,2,0,0,0,0
https://ftx.cool,16,0,2,0,1,0,0,0,0
https://serviceclients.shop/boutique/,37,0,4,0,1,0,0,0,0
https://abonnesclientfixe1112.ulcraft.com/,42,0,3,0,2,0,0,4,0
https://attorneymeds.com/MKB NetBANKar.htm,42,0,3,0,1,0,0,0,0
https://omeliskarot.ga/e0154ac829acb5cb5735e1d1e7f48c68/index.php?VHcoUOMn15461659=JikMO8JlzZu,94,0,4,1,1,0,0,0,1
https://inpost-pl.533433.space,30,0,2,0,2,1,0,6,0
https://orange2545.wixsite.com/my-site,38,0,3,0,2,0,0,4,0
https://businesspro-espaceclient-fixeofmails.duckdns.org/mailprosav/facture.orange/,83,0,5,0,2,2,0,0,0
https://5yesplay.com/,21,0,3,0,1,0,0,1,0
https://magnetisme-brest.fr/facture/login/login.php,51,0,5,0,1,1,0,0,0
https://btbroadbandreview.weebly.com/,37,0,3,0,2,0,0,0,0
https://www.shuttlewithus.com/caixa/ES/,39,0,5,0,2,0,0,0,0
https://solana.to/,18,0,3,0,1,0,0,0,0
http://solana.to,16,0,2,0,1,0,0,0,0
https://aetw.weebly.com/,24,0,3,0,2,0,0,0,0
https://atarrcccpxcvvcccxx.weebly.com,37,0,2,0,2,0,0,0,0
https://attorneymeds.com/MKB%20NetBANKar.htm,44,0,3,1,1,0,0,0,1
https://ecadigital.campinagrande.pb.gov.br/-/support/MARKET/MARKET/,67,0,7,0,4,0,0,0,0
https://deutsche-post.myftp.org/Redsys.html,43,0,3,0,2,1,0,0,0
http://lctdjknhnh.duckdns.org,29,0,2,0,2,0,0,0,0
https://raifffeisen.xyz/login/,30,0,4,0,1,0,0,0,0
https://raifffeisen.xyz/login,29,0,3,0,1,0,0,0,0
https://raiffisien.xyz/login/,29,0,4,0,1,0,0,0,0
https://raiffisien.xyz/login,28,0,3,0,1,0,0,0,0
https://nara.com.na/local/[email protected],43,0,4,0,2,0,0,0,0
https://acesso.esfera-resgate.digital/yNOKj60OR6kV1AWQ9zWI/[email protected],76,0,4,1,2,1,0,0,1
https://dpd-pl.0398123.space,28,0,2,1,2,1,0,7,1
https://kaixin072.shop/,23,0,3,1,1,0,0,3,1
https://40.74.133.56/one/[email protected],42,0,4,1,3,0,0,9,1
https://kaixin080.shop/,23,0,3,2,1,0,0,3,2
https://sbatjanst.se/wp-content/plugins/es/ing/app-login/?59a0b343,66,0,8,1,1,0,0,0,1
https://www.carpediemxp.com/campanhas/caixa-economica-federal-premiacoes/account/reclaim-digital-voucher/5fecbcf95aaab900149,124,0,7,1,2,0,0,0,2
https://cuentas-infos.com/Cuenta/?pwd=ing,41,0,4,0,1,1,0,0,0
https://booking-pl.864150.space,31,0,2,1,2,1,0,6,1
https://jardimamerica.otics.subpav.org/-/swiss-sms/N/,53,0,6,0,3,0,0,0,0
https://jardimamerica.otics.subpav.org/-/swiss-sms/N,52,0,5,0,3,0,0,0,0
https://post-sanswitzerlandbaid1099391.duckdns.org/dchfe/clients/details.php?verification#_,91,0,5,1,2,1,0,7,1
https://pdpkhamspdpmalayin.blogspot.com/,40,0,3,0,2,0,0,0,0
https://irs-action.com,22,0,2,0,1,1,0,0,0
http://kofoihzcya.duckdns.org,29,0,2,0,2,0,0,0,0
https://www5.jp.mrecrcoarci.com/,32,0,3,0,3,0,0,1,0
https://www5.jp.moecrcearni.com/,32,0,3,0,3,0,0,1,0
https://www5.jp.mceorecarei.com/,32,0,3,0,3,0,0,1,0
https://www4.jp.mrecrcoarci.com/,32,0,3,0,3,0,0,1,0
https://www4.jp.moecrcearni.com/,32,0,3,0,3,0,0,1,0
https://www4.jp.mceorecarei.com/,32,0,3,0,3,0,0,1,0
https://www3.jp.mrecrcoarci.com/,32,0,3,0,3,0,0,1,0
https://www3.jp.moecrcearni.com/,32,0,3,0,3,0,0,1,0
https://www3.jp.mceorecarei.com/,32,0,3,0,3,0,0,1,0
https://www2.jp.mrecrcoarci.com/,32,0,3,0,3,0,0,1,0
https://www2.jp.moecrcearni.com/,32,0,3,0,3,0,0,1,0
https://www2.jp.mceorecarei.com/,32,0,3,0,3,0,0,1,0
https://www1.jp.mrecrcoarci.com/,32,0,3,1,3,0,0,1,0
https://www1.jp.moecrcearni.com/,32,0,3,1,3,0,0,1,0
https://www1.jp.mceorecarei.com/,32,0,3,1,3,0,0,1,0
https://www.netlnterbankm-empresas.com/,39,0,3,0,2,1,0,0,0
https://koteng.odoo.com/,24,0,3,0,2,0,0,0,0
https://www.strato-sys.de/,26,0,3,0,2,1,0,0,0
https://allegrolokalnie-pl.642921.space,39,0,2,0,2,1,0,6,0
https://inpost-pl.642921.space,30,0,2,0,2,1,0,6,0
https://olx-pl.642921.space,27,0,2,0,2,1,0,6,0
https://cineark.anecdoteagency.com/zip/common/oauth2/authorize?client_id=e2da3196-8e15-5da8-2e19-76eb84ad290&x-client-ver=8.3.0.0&redirect_uri=https%253A%252F%252Fwww.office.com%252Flanding&x-client-SKU=ID_NETSTANDARD2_0&state=PB9cHxImGi4zX1a_8ZOVJswt2eSQgpadD_dcYKMSVnv2IloBufbNe_CX3rB7j_rC7mQ0uU9y_YW37zHa-o3dKEx-MeGKdY8&client-request-id=e2da3196-8e15-5da8-2e19-76eb84ad290&nonce=687222715009.9SwurRNcZX8ICqs3REhFwKGDgi&response_type=codes%2520id_token&response_mode=form_post&scope=openedid%2520profile&ui_locales=en-US,523,0,6,8,2,0,0,0,10
https://cineark.anecdoteagency.com/zip/,39,0,4,0,2,0,0,0,0
https://c-smart-jp.com/index/product,36,0,4,0,1,2,0,0,0
https://bteinteirnet.weebly.com/,32,0,3,0,2,0,0,0,0
https://ctt.id-4328548654.icu/iphone-x-256gb-usado-em-bom-estado-IDGM1cK,72,0,3,0,2,1,0,10,0
https://spkidservice.com/BL3Y1D6RF2,35,0,3,0,1,0,0,0,0
https://portalid-spk.com/TPJX7GGWUN,35,0,3,0,1,1,0,0,0
https://forms.zohopublic.com/sdfcx/form/SIGNINYOURBTACCOUNTCORRECTLY/formperma/-UNmthfJsFM3HosoWH_hmu69Monv50GhMSYBzvFwakY,122,0,7,1,2,0,0,0,1
https://amazonytiszczad.xyz/,28,0,3,0,1,0,0,0,0
https://docusignssdoc.weebly.com/,33,0,3,0,2,0,0,0,0
https://docusignsssb.weebly.com/,32,0,3,0,2,0,0,0,0
https://docusignnssyu.weebly.com/,33,0,3,0,2,0,0,0,0
https://attlink3d.weebly.com/,29,0,3,0,2,0,0,1,0
https://yahoomailsericvxsenas01.weebly.com/,43,0,3,1,2,0,0,2,1
https://btsdfghjhgvx8765edfghj.weebly.com/,42,0,3,0,2,0,0,4,0
https://amazonoe.lbed.cn/,25,0,3,0,2,0,0,0,0
https://systemtt.trackitemzz.xyz/pt/ips/?p=200&cep=YyR6GBVuD_YQsY2fRd8gz3c9LIlPf59y6i-QHxginSwDf5UuXuV1JrMMRzaZb5XHaca-cWo7kXse2zsqJyfHD-smFwV5SxL1OgDktFKaetHIEpIb7cdReydIc8XJCkl85Kp983PbNlM1CcNQgU1dRN3xzEYuqIzEx2FTUn6fbn_Mw8LpzttdhwiUTB5muE1UHSNE4lLoY_liaVyaM9zpEVSAtgexnMxba_zOMvvUKTKztWn2rZE4szq5BN5Vtcxb2I_pIUxUC-83abU4YoO6LG7foYm11WT03Vqc0ygell0wW8ybO42QxpWFNL6uox6x6W_PbHep4SFj1F3xF4Ctk8ozOVTMGOCYNOMdgJG0vcBwOjZGeYnpqtXo7j4rM7rJCuOjEHauk7o68qAEN4WxBmp_7al6vxIjfHILlU5WHGXnBGXAAhO-MUSqZ-FhW7LnfIsBvZJNUq8LKvlxSQSXJvnXmIR8hU-h2zCsOw9LeaM&lptoken=1690351b46bc14860402&click_id=zeSzu19&var2=&var3=S617A8672EA151&var4=&var5=6&var6=&var7=&var8=&var9=351960198619&var10,669,0,5,11,2,0,0,0,11
https://pancakeswap.finance-swap.com/,37,0,3,0,2,1,0,0,0
http://pancakeswap.finance-swap.com,35,0,2,0,2,1,0,0,0
https://allegrolokalnie-pl.930833.space,39,0,2,1,2,1,0,6,1
https://e-voice-msg-51d356.webflow.io/,38,0,3,0,2,3,0,5,0
https://inpost-pl.930833.space,30,0,2,1,2,1,0,6,1
https://newjob.top/-/swiss-sms/N/swiss_de/N/,44,0,8,0,1,0,0,0,0
https://cd31516.tmweb.ru/,25,0,3,0,2,0,0,5,0
https://hairfreeclinics.com/fraswusa/Redsys.html,48,0,4,0,1,0,0,0,0
https://allegrolokalnie-pl.894839.space/,40,0,3,0,2,1,0,6,0
https://lpigreeceoriflnike.000webhostapp.com/,45,0,3,3,2,0,0,3,3
https://95ts.weebly.com/,24,0,3,0,2,0,0,2,0
https://dpd-pl.order4335.site/proccess1635493568284581,54,0,3,0,2,1,0,4,0
https://www.cahayagranitemotif.web.id/vvc.php,45,0,3,0,3,0,0,0,0
https://3z05dl.cn/pc,20,0,3,1,1,0,0,3,1
https://3z05dl.cn/mobile,24,0,3,1,1,0,0,3,1
https://1kxcwd.cn/pc,20,0,3,0,1,0,0,1,0
https://1kxcwd.cn/mobile,24,0,3,0,1,0,0,1,0
https://0rppcm.cn/pc,20,0,3,1,1,0,0,1,1
https://0rppcm.cn/mobile,24,0,3,1,1,0,0,1,1
https://eurocrt.club/r/LT-76nfbf6an,35,0,4,0,1,0,0,0,0
http://kjjkwvhhtg.duckdns.org,29,0,2,0,2,0,0,0,0
https://mearcai.com/,20,0,3,0,1,0,0,0,0
https://851ts.weebly.com/,25,0,3,0,2,0,0,3,0
https://it-rcc-support.protection.medicalqbank.com/auth1/?client-request-id=dXNlckBjYWxzdGF0ZWxhLmVkdQ==,104,0,4,1,3,2,0,0,1
http://www.info-verifca-web.it/BPER/oldindex.php,48,0,4,0,2,2,0,0,0
https://sdesk-perfect-neu.xyz/s/anmeldung.php,45,0,4,0,1,2,0,0,0
https://giroid-service-spk.com/W0MR47VGXK,41,0,3,1,1,2,0,0,1
https://amaznon.co.jp.hjbzq.cn/,31,0,3,0,4,0,0,0,0
https://learnbyu.club/r/LT-867HBRAvaw,37,0,4,0,1,0,0,0,0
https://allegrolokalnie-pl.090329.space/,40,0,3,2,2,1,0,6,2
https://rakutenl.co.ip.91coupon.net/,36,0,3,0,4,0,0,2,0
https://rakutenl.co.jp.cerrajeros-barcelona.net/,48,0,3,0,4,1,0,0,0
https://el-guapos.com/mellenium/index.php,41,0,4,0,1,1,0,0,0
https://snoetana.com/mellenium/index.php,40,0,4,0,1,0,0,0,0
https://pasarex.net/mellenium/index.php,39,0,4,0,1,0,0,0,0
https://waldenplacetransparency.com/.well-known/dhl-swiss/,58,0,5,0,1,0,0,0,0
https://servceintlimited.cloudns.ph/signin-authflow,51,0,3,0,2,0,0,0,0
https://cy04756.tmweb.ru/main/1/one.php,39,0,5,1,2,0,0,5,1
http://kiivjwabaz.duckdns.org,29,0,2,0,2,0,0,0,0
https://inpost.verifpayones.site,32,0,2,0,2,0,0,0,0
https://it-rcc-support.protection.medicalqbank.com/auth1/aspx1.php,66,0,4,0,3,2,0,0,0
https://olx-pl.pay-orders-safe.site,35,0,2,0,2,3,0,0,0
https://poczta-pl.pay-orders-safe.site,38,0,2,0,2,3,0,0,0
https://tearbelt.com/Dox/ge/1/,30,0,6,0,1,0,0,0,0
https://mbank24pl.online,24,0,2,0,1,0,0,2,0
http://mgmail.youxjdhg.work/login,33,0,3,0,2,0,0,0,0
http://mgmail.youxjdhg.work/,28,0,3,0,2,0,0,0,0
https://apettisgenesh.com/config/httpswwwtemperanceskindexphp/login/a0bc2/,74,0,7,0,1,0,0,0,1
https://apettisgenesh.com/config/httpswwwtemperanceskindexphp/login/,68,0,6,0,1,0,0,0,0
https://allegrolokalnie-pl.875757.space/,40,0,3,0,2,1,0,6,0
https://rglkajweogiwreowuydehg.xyz/,35,0,3,0,1,0,0,0,0
https://apettisgenesh.com/config/httpswwwmfsrsk/login/38c21/,60,0,7,1,1,0,0,0,0
https://sec-dbs-online.com/,27,0,3,0,1,2,0,0,0
https://pey-benkuser.com,24,0,2,0,1,1,0,0,0
https://eclassrc.in/wp-www/webmail/?client_id=e4O27cBICqL0xsnm6yNogh&redirect_uri=https://www.abuse.ionos.com/&protectedtoken=false&id=&Country=&x=cmVkYWN0ZWRAYWJ1c2UuaW9ub3MuY29t,179,0,8,1,1,0,0,0,2
https://service-verified-email.de/assets/,41,0,4,0,1,2,0,0,0
https://service-verified-email.de/assets,40,0,3,0,1,2,0,0,0
https://1kxcwd.cn/mobile/,25,0,4,0,1,0,0,1,0
https://3z05dl.cn/mobile/,25,0,4,1,1,0,0,3,1
https://mayormoveis.com/wp/web/web/WEBDE.htm,44,0,6,0,1,0,0,0,0
https://vps73596.inmotionhosting.com/~plus/,43,0,4,0,2,0,0,5,0
https://0rppcm.cn/mobile/,25,0,4,1,1,0,0,1,1
https://www.houseboatconcordiabandb.com/,40,0,3,0,2,0,0,0,0
https://post.ch-info-sendung-verfolgen.com/F28102021,52,0,3,2,2,3,0,0,2
https://techneai.com/secure/secure.chase/Chase2.html,52,0,5,0,1,0,0,0,0
https://techneai.com/secure/secure.chase/Chase1.html,52,0,5,0,1,0,0,0,0
https://1w2gzr.cn/pc,20,0,3,0,1,0,0,2,0
https://www.cfgdocomo.com/Template/login/,41,0,5,0,2,0,0,0,0
https://www.jp.mrecrcoarci.com/,31,0,3,0,3,0,0,0,0
https://www.jp.moecrcearni.com/,31,0,3,0,3,0,0,0,0
https://www.jp.mceorecarei.com/,31,0,3,0,3,0,0,0,0
http://instagram-security.de/login.html,39,0,3,0,1,1,0,0,0
http://www.instagram-security.de/login.html,43,0,3,0,2,1,0,0,0
http://www.instagram-security.de/,33,0,3,0,2,1,0,0,0
https://www.believe-mall.com/XWANTED_ppl_priv8/Xwanted,54,0,4,0,2,1,0,0,0
https://vibrant-bohr.172-245-184-106.plesk.page/p/59720,55,0,4,2,3,4,0,12,2
https://thevulnerablelife.com/Gladys%20Stanley,46,0,3,1,1,0,0,0,1
https://online-veiligheid.net/rabo-wereldpas,44,0,3,0,1,1,0,0,0
https://online-veiligheid.net/ics-consultant,44,0,3,0,1,1,0,0,0
https://nbgraphics.in/[email protected]/3.mtb.com_lastbornencode/3.mtb.com_lastbornencode/W,91,0,6,0,1,0,0,0,0
https://flamboyant-driscoll.45-81-232-17.plesk.page/icebox21,60,0,3,0,3,4,0,9,0
https://nellasuaattenzionegentile.minogue.it/ce93243860dc6bf37bfb7657c0305507,77,0,3,4,2,0,0,0,4
https://determined-villani.104-168-46-185.plesk.page/b/e64f1,60,0,4,1,3,4,0,11,1
https://www.cfgdocomo.com:443/Template/login/,45,0,5,0,2,0,0,3,0
https://www.cfgdocomo.com/,26,0,3,0,2,0,0,0,0
https://kidsphoto.vn/wp-content/themes/29,41,0,5,0,1,0,0,0,0
https://samueeel.starbhaktkj4.com/wp/wp-content/themes/29,57,0,6,0,2,0,0,1,0
https://templates.sermaistecnologia.com.br/wp-content/themes/29/Mufg.jp/,72,0,7,0,3,0,0,0,0
http://jjigssudvm.duckdns.org,29,0,2,0,2,0,0,0,0
https://souravtech.com/MTBANKUPDATE/3.mtb.com_lastbornencode/W,62,0,5,0,1,0,0,0,0
http://orlinhndk.malikiofthekamis.link/,39,0,3,0,2,0,0,0,0
http://ponokoliang.dianolhbrntikrjo.link/,41,0,3,0,2,0,0,0,0
https://dbs-ues.com/,20,0,3,0,1,1,0,0,0
http://jhwwivwivh.duckdns.org,29,0,2,0,2,0,0,0,0
http://tzkqveorxg.duckdns.org,29,0,2,0,2,0,0,0,0
http://tupftuthdd.duckdns.org,29,0,2,0,2,0,0,0,0
http://the-waletconnect.xyz/MetaMask.php,40,0,3,0,1,1,0,0,0
https://register-titolar-access.com/,36,0,3,0,1,2,0,0,0
https://dbs-web.com/,20,0,3,0,1,1,0,0,0
http://toxifqmbhn.duckdns.org,29,0,2,0,2,0,0,0,0
https://fullpricenever.com/bless/always/web/net/access/,55,0,8,0,1,0,0,0,0
https://fullpricenever.com/bless/always/web/net/access,54,0,7,0,1,0,0,0,0
https://pan-caswayhpm.fun/,26,0,3,0,1,1,0,0,0
https://app.pancakieswap-finances.org/Swap/#/,45,0,5,0,2,1,0,0,0
https://paypayne.no-replyiv.com,31,0,2,0,2,1,0,0,0
http://papalusateam.000webhostapp.com/,38,0,3,3,2,0,0,3,3
https://blogmypham.net/wp-includes/Po/excelz/bizmail.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,127,0,6,2,1,0,0,0,2
http://blogmypham.net/wp-includes/Po/excelz/bizmail.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,126,0,6,2,1,0,0,0,2
https://jovial-fermi.137-184-82-75.plesk.page/xtn/sojiaxxlibaxba.php?m=m&[email protected],90,0,4,0,3,4,0,10,0
http://togokiki.com/office/o/?alt=media&token=f5e92288-d9da-4d0d-812c-713cf8bf6dbf,82,0,5,1,1,0,0,0,1
https://dhl-event.app/,22,0,3,0,1,1,0,0,0
https://18389-2266.s2.webspace.re/zFIhfodfIKDsijD/,50,0,4,0,3,1,0,10,0
https://18389-2266.s2.webspace.re/zFIhfodfIKDsijD,49,0,3,0,3,1,0,10,0
https://disneyplusgermany.net/,30,0,3,0,1,0,0,0,0
http://disneyplusgermany.net/,29,0,3,0,1,0,0,0,0
https://lrw.dms.mybluehostin.me/cvc/CHASE/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=99&id=2229253294&SERVID=Service_Login_&_Authentication=a5d70df898e678363d316c9e138f9d75823c7391&SERVID=Service_Login_&_Authentication=2f843a05ff364ae8ce6c12c487fcc1dc62498285,275,0,5,4,3,0,0,0,4
https://lrw.dms.mybluehostin.me/cvc/CHASE/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=99&id=2229253294&SERVID=Service_Login_&_Authentication=a5d70df898e678363d316c9e138f9d75823c7391,196,0,5,3,3,0,0,0,3
https://www.believe-mall.com/XWANTED_ppl_priv8/Xwanted/,55,0,5,0,2,1,0,0,0
http://securityhb83398.000webhostapp.com/index3.html,52,0,3,3,2,0,0,8,3
http://securityhb83398.000webhostapp.com/index2.html,52,0,3,3,2,0,0,8,3
http://securityhb83398.000webhostapp.com/,41,0,3,3,2,0,0,8,3
https://cbu44.000webhostapp.com/index3.html,43,0,3,3,2,0,0,5,3
https://cbu44.000webhostapp.com/index2.html,43,0,3,3,2,0,0,5,3
https://cbu44.000webhostapp.com/,32,0,3,3,2,0,0,5,3
https://security0229.000webhostapp.com/index2.html,50,0,3,4,2,0,0,7,4
https://security0229.000webhostapp.com/,39,0,3,4,2,0,0,7,4
https://seguridad93302.000webhostapp.com/index3.html,52,0,3,4,2,0,0,8,4
https://seguridad93302.000webhostapp.com/index2.html,52,0,3,4,2,0,0,8,4
https://seguridad93302.000webhostapp.com/,41,0,3,4,2,0,0,8,4
https://vevadiannelawson.com/hollandrescue/sihle/auth/?=&cbf4b0de533c88ac56e1c06f6ec0cf8d&dispatch=da4e6b660a99fc7f3e6da64f6da14de14a1ad904,139,0,6,5,1,0,0,0,5
https://lrw.dms.mybluehostin.me/cvc/CHASE/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=84&id=3095107250&SERVID=Service_Login_&_Authentication=7179bd42203ac492fafda118c85fd6b40a5f7676&SERVID=Service_Login_&_Authentication=65f37a4ac83012bfa7d8411b2aea252c08935b47,275,0,5,9,3,0,0,0,9
https://lrw.dms.mybluehostin.me/cvc/CHASE/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=84&id=3095107250&SERVID=Service_Login_&_Authentication=7179bd42203ac492fafda118c85fd6b40a5f7676,196,0,5,7,3,0,0,0,7
https://lrw.dms.mybluehostin.me/cvc/CHASE/billing.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=63&id=2783490395&SERVID=Service_Login_&_Authentication=5f86160002f45a36de7c6daed5447a9b7ce77972&SERVID=Service_Login_&_Authentication=77424a0df2389df9eab2a070b06cf1217380d6e2,279,0,5,11,3,0,0,0,11
https://lrw.dms.mybluehostin.me/cvc/CHASE/billing.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=63&id=2783490395&SERVID=Service_Login_&_Authentication=5f86160002f45a36de7c6daed5447a9b7ce77972,200,0,5,6,3,0,0,0,6
https://lrw.dms.mybluehostin.me/cvc/CHASE/access.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=51&id=3367557260&SERVID=Service_Login_&_Authentication=c27f820a968675034d12bedd9623ac306a6ba008&SERVID=Service_Login_&_Authentication=ed8c12076b08b4ae11e3cdb88d1c91287133fd27,278,0,5,10,3,0,0,0,10
https://lrw.dms.mybluehostin.me/cvc/CHASE/access.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=51&id=3367557260&SERVID=Service_Login_&_Authentication=c27f820a968675034d12bedd9623ac306a6ba008,199,0,5,8,3,0,0,0,8
https://lrw.dms.mybluehostin.me/cvc/CHASE/assets/saved_resource.php?SERVID=Service_Login_&_Authentication=0d1a3b41f616a124627d95646cfe9c67458ba545&SERVID=Service_Login_&_Authentication=9bbd56fe295b83edd8944ac2c61b388a6abb3819,225,0,6,1,3,0,0,0,1
https://lrw.dms.mybluehostin.me/cvc/CHASE/assets/saved_resource.php?SERVID=Service_Login_&_Authentication=0d1a3b41f616a124627d95646cfe9c67458ba545,146,0,6,1,3,0,0,0,1
https://nbgraphics.in/[email protected]/3.mtb.com_lastbornencode/3.mtb.com_lastbornencode/W/,92,0,7,0,1,0,0,0,0
https://hipotec-02.000webhostapp.com/,37,0,3,4,2,1,0,5,4
https://thevulnerablelife.com/Gladys%20Stanley/,47,0,4,1,1,0,0,0,1
http://join-grup-whatsapp00.duckdns.org/login.php,49,0,3,2,2,2,0,2,2
http://freasety.top/deea/,25,0,4,0,1,0,0,0,0
http://dasxroem.xyz/login.php?email=3D&fid_125289964252813InboxLight99642_P=,76,0,3,0,1,0,0,0,0
https://freasety.top/deea/index2.php?cmd=3Dlogin_submit&id=3D579078b84b2c2a=,76,0,4,1,1,0,0,0,1
http://masuk-grupvidiox58.duckdns.org/login.php,47,0,3,0,2,1,0,2,0
http://mail.xxx-2021.duckdns.org/,33,0,3,1,3,1,0,4,1
https://souravtech.com/MTBANKUPDATE/3.mtb.com_lastbornencode/W/,63,0,6,0,1,0,0,0,0
https://mail.dasxroem.xyz/login.php,35,0,3,0,2,0,0,0,0
https://www.psychologytest.tsu.ge/assets/front/public/redirection/index.php,75,0,7,0,3,0,0,0,0
https://fillonline.ey.r.appspot.com/,36,0,3,0,4,0,0,0,0
http://fillonline.ey.r.appspot.com/,35,0,3,0,4,0,0,0,0
https://hitechmultieducation.in/blog/mojo/MicrosoftAccount.html,63,0,5,0,1,0,0,0,0
https://showerproofgucchi.xyz/intact/index.html,47,0,4,0,1,0,0,0,0
https://servicelongisland.com/wp-content/Wellsv2/Update/verify.php,66,0,6,0,1,0,0,0,0
https://wwwlinkedincom-38-yzo0wa.sbx-002a.prod.demosgw.com/,59,0,3,0,4,3,0,6,3
http://codepasta.app/paste/c4tl1sfout2tbkhn5810/raw,51,0,5,1,1,0,0,0,1
https://flamboyant-driscoll.45-81-232-17.plesk.page/icebox21/,61,0,4,0,3,4,0,9,0
http://fc9ruty-fp.000webhostapp.com/,36,0,3,3,2,1,0,4,3
https://determined-villani.104-168-46-185.plesk.page/b/e64f1/,61,0,5,1,3,4,0,11,1
http://bigdogplanodesaude.com.br/ted/login.php?cmd=login_submit&id=90f024c4865adbaf74e538b1f2c8519790f024c4865adbaf74e538b1f2c85197&session=90f024c4865adbaf74e538b1f2c8519790f024c4865adbaf74e538b1f2c85197,204,0,4,8,2,0,0,0,8
http://bigdogplanodesaude.com.br/ted/step2.php,46,0,4,0,2,0,0,0,0
http://bigdogplanodesaude.com.br/ted/login.php?cmd=login_submit&id=47c8c50abb83b61480f55260f8a1ea5d47c8c50abb83b61480f55260f8a1ea5d&session=47c8c50abb83b61480f55260f8a1ea5d47c8c50abb83b61480f55260f8a1ea5d,204,0,4,12,2,0,0,0,12
