site,form,method=post,method=get,script,javascripts,iframe,applet,frame,type=submit,email,password,button,length,At Sign,Forward Slashes,www Present,periods,dashes,underscores,number of digits,has ASCII
https://resgateponto.me/@/09GuTUuKPFUVNbKEb3D6MGVGOU/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,1,1,0,0,0,1
http://resgateponto.me/@/09GuTUuKPFUVNbKEb3D6MGVGOU/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,1,1,0,0,0,1
https://resgateponto.me/@/06utX5G2nPbYrAxbOiPSDtCKLr/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,1,1,0,0,0,1
http://resgateponto.me/@/06utX5G2nPbYrAxbOiPSDtCKLr/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,1,1,0,0,0,1
http://oraclea45ppsblog.ru/tyuijuyhtgredfgthyujytgrfed/4f07a673d978a0a5997af98494600f70/login.html,0,0,0,0,0,0,0,0,0,0,0,0,98,0,5,5,1,0,0,2,5
http://oraclea45ppsblog.ru/tyuijuyhtgredfgthyujytgrfed/3685a25b6842abee34306379621e420b/login.html,0,0,0,0,0,0,0,0,0,0,0,0,98,0,5,2,1,0,0,2,2
http://oraclea45ppsblog.ru/tyuijuyhtgredfgthyujytgrfed/31064014d725b7b1c9bae77ef2df54fa/login.html,0,0,0,0,0,0,0,0,0,0,0,0,98,0,5,2,1,0,0,2,2
http://maxpress.in/maxp/rlgb/BA/indexdesktop.php,4,0,0,76,67,2,0,0,4,8,4,7,48,0,6,0,1,0,0,0,0
http://maxpress.in/maxp/rlgb/BA,4,0,0,76,67,2,0,0,4,8,4,7,31,0,5,0,1,0,0,0,0
http://mail.tenhoquarto.com/wells/,4,0,0,13,9,0,0,0,4,0,13,1,34,0,4,0,2,0,0,0,0
http://mail.tenhoquarto.com/wells,4,0,0,13,9,0,0,0,4,0,13,1,33,0,3,0,2,0,0,0,0
http://images-9afo1gp37o.salamazerbaycan.az/connect.html?timelimit=4f0934c181e9dff09df11969fe6d1308,1,0,0,0,0,0,0,0,1,2,8,1,99,0,3,3,2,1,0,4,3
http://candyrush.in/wp-content/NewFolder/wells-fargo/ge5mza=/we2nzi=/je0njm=/,2,0,0,9,3,0,0,0,1,1,9,0,77,0,9,1,1,0,0,0,1
http://candyrush.in/wp-content/NewFolder/wells-fargo/ge5mza=/we2nzi=/je0njm=,2,0,0,9,3,0,0,0,1,1,9,0,76,0,8,1,1,0,0,0,1
http://age-alfena.net/uqqcxce/BA/indexdesktop.php,4,0,0,76,67,2,0,0,4,8,4,7,49,0,5,0,1,1,0,0,0
http://mail.tenhoquarto.com/wells/email.htm,1,0,0,11,8,0,0,0,1,32,3,6,43,0,4,0,2,0,0,0,0
http://mail.tenhoquarto.com/wells/log.php,1,0,0,11,8,0,0,0,1,32,3,6,41,0,4,0,2,0,0,0,0
https://attgdhgdedh.weebly.com/,1,0,0,27,15,0,0,0,1,2,2,2,31,0,3,0,2,0,0,0,0
https://nep.com.np/mulberry/-/index.html,0,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,2,0,0,0,0
https://kitchno.com/assets/site/js/lang,0,0,0,1,0,0,0,0,0,0,0,0,39,0,6,0,1,0,0,0,0
http://signin-membershipaccountsupportmail.otongengtiti.cloud/c77bfda61a0204d445185053e6a9a8fe/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=US-United%20States&lang=en,1,0,0,5,5,0,0,0,1,10,4,1,162,0,4,5,2,1,0,0,5
http://sigin-memberssupportaccountsignon.pitikkecing.co/57342f6b95854ad89e9c4088ab94adcf/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=US-United%20States&lang=en,1,0,0,5,5,0,0,0,1,10,4,1,156,0,4,3,2,1,0,0,3
http://sigin-memberssupportaccountsignon.pitikkecing.co/0ef037ce94ff9b7930d095a7e2ffee1f/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=US-United%20States&lang=en,1,0,0,5,5,0,0,0,1,10,4,1,156,0,4,6,2,1,0,0,6
http://a.routuan.com/wp-admin/user/usr/6bc0ec8eecfe63aeed55f40cc482ce02/full.php,0,0,0,1,0,0,0,0,0,1,2,0,80,0,7,3,2,0,0,0,3
http://www.axarihotel.com/facebook/real-estate-agent/bussines.marketplace/item108912819201,1,0,0,3,2,0,0,0,1,3,3,1,90,0,6,4,2,0,0,0,2
http://sigin-memberssupportaccountsignon.pitikkecing.co/0ef037ce94ff9b7930d095a7e2ffee1f,1,0,0,5,5,0,0,0,1,10,4,1,88,0,3,4,2,1,0,0,4
https://pancakeswap.finance.gochange-swap.in/swap/,0,0,0,4,5,0,0,0,0,0,0,0,50,0,4,0,3,1,0,0,0
http://pancakesfinances.info,1,0,0,3,2,0,0,0,0,0,0,0,28,0,2,0,1,0,0,0,0
http://verifyaccounthelpandsupportcenter2021.co.vu/,1,0,0,9,5,0,0,0,1,3,6,2,51,0,3,1,2,0,0,4,1
http://comunity-isue-ideent-andromeda-28.web.id/,1,0,0,3,5,0,0,0,1,2,1,1,48,0,3,0,2,4,0,2,0
http://comunity-isue-ideent-andromeda-29.web.id/,1,0,0,3,5,0,0,0,1,2,1,1,48,0,3,0,2,4,0,2,0
http://verifymyaccounts2021.co.vu/,1,0,0,9,5,0,0,0,1,3,6,2,34,0,3,1,2,0,0,4,1
https://mercaci-info.com/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,1,1,0,0,0
http://creativewastepartners.com/eurocon.dkk/,1,0,0,8,9,0,0,0,0,3,8,3,45,0,4,0,1,0,0,0,0
http://creativewastepartners.com/eurocon.dkk,1,0,0,8,9,0,0,0,0,3,8,3,44,0,3,0,1,0,0,0,0
https://resgateponto.me/@/0CP9fah8g4jTaO8OkE04UXyHcS/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,2,1,0,0,0,2
http://resgateponto.me/@/0CP9fah8g4jTaO8OkE04UXyHcS/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,2,1,0,0,0,2
http://images-7jbmtszqrl.salamazerbaycan.az/connect.html?timelimit=aa712265e754c2b3b83e15f8bf3cbc11,1,0,0,0,0,0,0,0,1,2,8,1,99,0,3,0,2,1,0,1,0
https://ams3.digitaloceanspaces.com/leacockpaving1/index.html,1,0,0,8,10,0,0,0,0,34,17,3,61,0,4,0,2,0,0,1,0
https://southamerica-east1-noted-minutia-330211.cloudfunctions.net/mp2,0,0,0,0,0,0,0,0,0,0,0,0,70,0,3,1,2,4,0,7,1
https://resgateponto.me/@/0jxvJxIXi9wGPgtGhTsqmE0HeS/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,2,1,0,0,0,2
http://resgateponto.me/@/0jxvJxIXi9wGPgtGhTsqmE0HeS/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,2,1,0,0,0,2
https://sigin-memberssupportaccountsignon.pitikkecing.co/577bcc914f9e55d5e4e4f82f9f00e7d4/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=BD-Bangladesh&lang=en,1,0,0,5,5,0,0,0,1,10,4,1,152,0,4,3,2,1,0,0,3
https://tyssmokehouse.com/rrrrr/citi/,1,0,0,0,0,0,0,0,1,0,3,0,37,0,5,0,1,0,0,0,0
https://tyssmokehouse.com/rrrrr/citi,1,0,0,0,0,0,0,0,1,0,3,0,36,0,4,0,1,0,0,0,0
http://grupwa-kopraljono-reall.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,2,2,0,0,0
http://wagrupargoyviral18.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,0,2,0,0,2,0
https://resgateponto.me/@/00WkLrAO1V2Zs7aPaY4wkWEKzY/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,2,1,0,0,0,2
http://resgateponto.me/@/00WkLrAO1V2Zs7aPaY4wkWEKzY/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,2,1,0,0,0,2
https://resgateponto.me/@/0rdgB0FA5aGCfq6bYISx5rNmQV/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,2,1,0,0,0,2
http://resgateponto.me/@/0rdgB0FA5aGCfq6bYISx5rNmQV/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,2,1,0,0,0,2
http://grup-dewasa-terbaru.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,2,2,0,0,0
http://images-u654dgwino.salamazerbaycan.az/connect.html?timelimit=079265d5a5ebc3eb7d7e5ac6865832c7,1,0,0,0,0,0,0,0,1,2,8,1,99,0,3,1,2,1,0,3,1
http://sigin-memberssupportaccountsignon.pitikkecing.co/57342f6b95854ad89e9c4088ab94adcf,1,0,0,5,5,0,0,0,1,10,4,1,88,0,3,1,2,1,0,0,1
http://sigin-memberssupportaccountsignon.pitikkecing.co/0ef037ce94ff9b7930d095a7e2ffee1f/,1,0,0,5,5,0,0,0,1,10,4,1,89,0,4,4,2,1,0,0,4
https://southamerica-east1-noted-minutia-330211.cloudfunctions.net/mpseguranca,0,0,0,0,0,0,0,0,0,0,0,0,78,0,3,1,2,4,0,7,1
http://www.axarihotel.com/facebook/real-estate-agent/bussines.marketplace/item108912819201/,1,0,0,3,2,0,0,0,1,3,3,1,91,0,7,4,2,0,0,0,2
http://signin-membershipaccountsupportmail.otongengtiti.cloud/fce34b6aef091b6fb2032870279690f8/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=GB-United%20Kingdom&lang=en,1,0,0,5,5,0,0,0,1,10,4,1,163,0,4,6,2,1,0,0,6
http://signin-membershipaccountsupportmail.otongengtiti.cloud/c77bfda61a0204d445185053e6a9a8fe,1,0,0,5,5,0,0,0,1,10,4,1,94,0,3,3,2,1,0,0,3
http://images-q3wslgh4e.salamazerbaycan.az/connect.html?timelimit=6091e226e2d3304253822601b9d14cc8,1,0,0,0,0,0,0,0,1,2,8,1,98,0,3,3,2,1,0,2,3
https://sg3plvwcpnl378889.prod.sin3.secureserver.net/~aloyst/laaspaav/Vast/0/excelz/bizmail.php?email=ZGF2aWRvaDFAbmF2ZXIuY29t,0,0,0,0,0,0,0,0,0,0,0,0,126,0,8,1,4,0,0,8,1
https://kitchno.com/assets/site/js/lang/,0,0,0,1,0,0,0,0,0,0,0,0,40,0,7,0,1,0,0,0,0
https://bit.ly/id-lockpages,2,0,0,8,35,2,0,0,0,71,55,15,27,0,3,0,1,0,0,0,0
https://j.mp/3Gydg8x?/SupporRecovery,0,0,0,3,1,0,0,0,0,0,0,0,36,0,4,0,1,0,0,0,0
https://sites.google.com/view/system-mobile-lock/view,2,0,0,8,35,2,0,0,0,71,55,15,53,0,5,0,2,0,0,0,0
https://bit.ly/id-locksystem,0,0,0,3,1,0,0,0,0,0,0,0,28,0,3,0,1,0,0,0,0
http://nyehkan.co.vu/help_login.html,1,0,0,0,0,0,0,0,1,2,2,1,36,0,3,0,2,0,0,0,0
http://pagesbusinnessidentitysafety.co.vu/,1,0,0,3,5,0,0,0,1,2,1,1,42,0,3,0,2,0,0,0,0
https://pagespolicyapppelansecurity.co.vu/,1,0,0,3,5,0,0,0,1,2,1,1,42,0,3,0,2,0,0,0,0
http://pagessosialitiidentityservice.co.vu/,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,2,0,0,0,0
https://659645dc.sibforms.com/serve/MUIEADNnXMqWJqb4S0dR9I7JQ0in5Jz-MNO-2n9RiSzeAdpOpXivpeKoVbcZjgUrGGD8IQOztLc0S5blNYSn9lzpO26SQhGV5f18iUPOZADMUhpQZ_qbSlhDfAeZcWlSyWQpbloVnexTbsiB_DUetmmjSp8zUs0whMCCNO1PntO-g9GyrzY2BWem-8LY--BUm9QpC2uEbukhf6Zb,1,0,0,3,2,0,0,0,1,5,0,1,244,0,4,4,2,0,0,6,4
https://bit.ly/3nICRTR,0,0,0,3,1,0,0,0,0,0,0,0,22,0,3,0,1,0,0,0,0
https://zhguanshi.com/wp-includes/SimplePie/Decode/HTML/swiis/,0,0,0,0,0,0,0,0,0,0,0,0,62,0,8,0,1,0,0,0,0
https://amritsarhalfmarathon.com/terms-conditions/bestatigenpaket/Seleccione_medio_de_pago.php,1,0,0,14,7,0,0,0,0,0,0,0,94,0,5,0,1,0,0,0,0
https://amritsarhalfmarathon.com/terms-conditions/bestatigenpaket/?utm_campaign=duplicate_of_oaue&utm_medium=email&utm_source=RD%2BStation,1,0,0,14,7,0,0,0,0,0,0,0,138,0,5,0,1,0,0,0,0
https://ecadigital.campinagrande.pb.gov.br/conteudo/index.html,0,0,0,1,0,0,0,0,0,0,0,0,62,0,4,0,4,0,0,0,0
https://relaiboncoin.000webhostapp.com/,1,0,0,5,4,0,0,0,1,2,14,2,39,0,3,3,2,0,0,3,3
https://homesessions1342.000webhostapp.com/,1,0,0,8,7,0,0,0,1,0,1,2,43,0,3,3,2,0,0,7,3
https://supbloxnewui.000webhostapp.com/,0,0,0,9,39,1,0,0,0,7,6,1,39,0,3,3,2,0,0,3,3
https://bc23456789540.000webhostapp.com/,1,0,0,8,7,0,0,0,1,0,1,2,40,0,3,4,2,0,0,14,4
https://support-olgh3q-league-of-legends.000webhostapp.com/,1,0,0,1,0,0,0,0,1,0,5,1,59,0,3,3,2,4,0,4,3
http://wheelseries.top/e6e4Z39pWmJTAkd3XF9hLhEFUSReQElXEVwBJ348OiA5CDQWUw8OV18e?uwx1635560214648,0,0,0,1,0,0,0,0,0,0,0,0,96,0,3,1,1,0,0,0,1
http://pkdnaji.000webhostapp.com/Inicio_Nueva_B.html,1,0,0,42,37,4,0,0,1,0,8,2,52,0,3,3,2,0,0,3,3
https://ajwd-sa.com/online-bellco/W/,0,0,0,0,0,0,0,0,0,0,0,0,36,0,5,0,1,1,0,0,0
http://sonnazeguurasdbcp-aunpaso.al-instantetudinero.com,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,0,2,2,0,0,0
https://affiliate.priceza.com/wp-content/uploads/2021/09/paypal.service,1,0,0,5,5,0,0,0,0,2,1,2,71,0,7,2,2,0,0,0,2
https://o2uk-payeeinfo.com/Login/index?id=43a07a00da41a1bf510ab39c9c5098f943a07a00da41a1bf510ab39c9c5098f9&session=43a07a00da41a1bf510ab39c9c5098f943a07a00da41a1bf510ab39c9c5098f9,5,0,0,26,20,2,0,0,4,3,19,4,179,0,4,20,1,1,0,1,20
https://o2uk-payeeinfo.com/Login/index?id=93e5fd8b6387b525e8c22f3a02f77f6093e5fd8b6387b525e8c22f3a02f77f60&session=93e5fd8b6387b525e8c22f3a02f77f6093e5fd8b6387b525e8c22f3a02f77f60,5,0,0,26,20,2,0,0,4,3,19,4,179,0,4,8,1,1,0,1,8
http://grubtante-vvip1.forumz.info/,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,2,1,0,1,0
http://www.bakerydesottatnj.com/alisource/alibaba.com/ali/login.php?email=,1,0,0,8,2,0,0,0,1,7,12,0,74,0,6,0,2,0,0,0,0
http://xbabylon.com/includes/cu/createj/insidekfe/wells.htm,2,0,0,7,3,0,0,0,2,6,6,0,59,0,7,0,1,0,0,0,0
http://xbabylon.com/includes/cu/createj/insidekfe/,3,0,0,13,8,0,0,0,3,1,11,1,50,0,7,0,1,0,0,0,0
http://xbabylon.com/includes/cu/createj/insidekfe,3,0,0,13,8,0,0,0,3,1,11,1,49,0,6,0,1,0,0,0,0
https://spk-konformer-datenschutz.xyz/s/anmeldung.php,2,0,0,0,0,0,0,0,2,0,4,0,53,0,4,0,1,2,0,0,0
https://affiliate.priceza.com/wp-content/uploads/2021/09/paypal.service/,1,0,0,5,5,0,0,0,0,2,1,2,72,0,8,2,2,0,0,0,2
http://onewestfamilyclinic.com.au/posteinfo/,2,0,0,48,40,0,0,0,2,0,8,3,44,0,4,0,2,0,0,0,0
http://onewestfamilyclinic.com.au/posteinfo,2,0,0,48,40,0,0,0,2,0,8,3,43,0,3,0,2,0,0,0,0
https://www.newwells.duckdns.org/wells.htm,2,0,0,7,3,0,0,0,2,6,6,0,42,0,3,0,3,0,0,0,0
https://www.newwells.duckdns.org/,4,0,0,9,5,0,0,0,4,0,13,1,33,0,3,0,3,0,0,0,0
https://icdown.000webhostapp.com/login.html,1,0,0,9,6,1,0,0,1,129,118,5,43,0,3,3,2,0,0,3,3
https://resgateponto.me/@/0DEO63LYcYglv40KnyxHmqNT0I/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,3,1,0,0,0,3
http://resgateponto.me/@/0DEO63LYcYglv40KnyxHmqNT0I/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,3,1,0,0,0,3
https://keepboxactive-msoe3e3-osd2rrf432-d342f4-3f34e32edetferef.pages.dev/index.htm,1,0,0,2,0,0,0,0,1,0,1,1,84,0,3,0,2,4,0,15,0
http://juribet1.ltd/AD/english%20newchn/newchn/,1,0,0,1,0,0,0,0,1,3,2,0,47,0,6,1,1,0,0,1,1
http://juribet1.ltd/AD/english%20newchn/newchn,1,0,0,1,0,0,0,0,1,3,2,0,46,0,5,1,1,0,0,1,1
https://www.join-grup-tantehot-1.duckdns.org/,20,0,0,1,0,0,0,0,0,0,0,0,45,0,3,1,3,3,0,1,0
https://faccebook.azurewebsites.net/,1,0,0,17,192,0,0,0,3,43,20,2,36,0,3,0,2,0,0,0,0
http://group-whatsapp1.duckdns.org/,1,0,0,5,2,0,0,0,1,1,3,1,35,0,3,0,2,1,0,1,0
http://claim-event-ffokt22.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,2,2,0,2,0
https://orangexcva69dddzez.verification.naplaosze.lctemuco.cl/,1,0,0,6,7,0,0,0,0,1,1,2,62,0,3,0,4,0,0,2,0
https://beetasusgrisi.blogspot.com/,0,0,0,12,13,0,0,0,0,2,0,0,35,0,3,0,2,0,0,0,0
http://beetasusgrisi.blogspot.com,0,0,0,12,13,0,0,0,0,2,0,0,33,0,2,0,2,0,0,0,0
https://huksmakf.square.site/,0,0,0,9,7,0,0,0,0,10,2,0,29,0,3,0,2,0,0,0,0
https://webmail-103410.square.site/,0,0,0,12,7,0,0,0,0,16,4,0,35,0,3,2,2,1,0,6,2
http://webmail-103410.square.site/,0,0,0,12,7,0,0,0,0,16,4,0,34,0,3,2,2,1,0,6,2
https://ruyghjkjhjkmnbgyhn.square.site/,0,0,0,12,7,0,0,0,0,16,4,0,39,0,3,0,2,0,0,0,0
https://sdfghjkhjkl.square.site/,0,0,0,12,7,0,0,0,0,16,4,0,32,0,3,0,2,0,0,0,0
http://metamastv.com/,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,1,0,0,0,0
https://e952cd688a41c6969cd33f302aeb659d3935fa69.000webhostapp.com/,1,0,0,8,5,0,0,0,1,0,1,1,67,0,3,4,2,0,0,29,4
https://controolpanel77.000webhostapp.com/,1,0,0,11,10,0,0,0,1,0,0,2,42,0,3,3,2,0,0,5,3
https://account-recovery-passwords.000webhostapp.com/,1,0,0,16,27,0,0,0,1,32,9,1,53,0,3,3,2,2,0,3,3
https://btonnect.square.site/,0,0,0,9,7,0,0,0,0,11,2,0,29,0,3,0,2,0,0,0,0
https://bnws.in/wp-includes/pomo/bestatigen/Seleccione_medio_de_pago.php,1,0,0,2,0,0,0,0,1,0,1,1,72,0,6,0,1,0,0,0,0
https://postthor.in/NZPOST/,1,0,0,7,5,1,0,0,0,0,0,2,27,0,4,0,1,0,0,0,0
http://udrescounfg.rf.gd/ucrecomfrim.htm,0,0,0,2,1,0,0,0,0,0,0,0,40,0,3,0,2,0,0,0,0
http://suazupaprof.rf.gd/ucrecomfrim.htm,0,0,0,2,1,0,0,0,0,0,0,0,40,0,3,0,2,0,0,0,0
