site,form,method=post,method=get,script,javascripts,iframe,applet,frame,type=submit,email,password,button,length,At Sign,Forward Slashes,www Present,periods,dashes,underscores,number of digits,has ASCII,valid
https://www.commercebank.com/security-center/cardholder-security,3,0,0,17,12,1,0,0,3,0,2,8,64,0,4,0,2,0,0,0,0,0
https://tracking.magnetmail.net/rd/aem458buIUZVcR1yc8BnUo9hpwBJCJ-NXU2vXtXLx29suwRsydVwwxw9xFAQ2ERVm5oVpQ?https://www.commercebank.com/security-center/cardholder-security,3,0,0,17,12,1,0,0,3,0,2,8,170,0,8,1,2,0,0,0,0,0
https://revxsonar.weebly.com/blog/category/all/4,0,0,0,36,15,0,0,0,0,4,2,1,48,0,6,0,2,0,0,0,0,0
https://holofasr198.weebly.com/aol-mail-47.html,0,0,0,22,11,0,0,0,0,1,2,1,47,0,3,0,2,0,0,3,0,0
http://heresup582.weebly.com/,0,0,0,35,14,39,0,0,0,1,2,1,29,0,3,0,2,0,0,3,0,0
https://heresup582.weebly.com/,0,0,0,35,14,39,0,0,0,1,2,1,30,0,3,0,2,0,0,3,0,0
https://gunfasr778.weebly.com/descargar-total-av-full-crack-en-espanol.html,0,0,0,24,12,0,0,0,0,1,3,1,75,0,3,0,2,0,0,3,0,0
https://eagleinsider396.weebly.com/blog/download-from-google-drive-without-permission,0,0,0,26,14,1,0,0,0,1,2,1,85,0,4,0,2,0,0,3,0,0
http://downtfil297.weebly.com/,0,0,0,35,14,33,0,0,0,1,2,1,30,0,3,0,2,0,0,3,0,0
https://downtfil297.weebly.com/,0,0,0,35,14,33,0,0,0,1,2,1,31,0,3,0,2,0,0,3,0,0
http://phx.chromeproxy.net/direct/aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS8_X3J,2,0,0,26,24,4,0,0,4,13,28,3,69,0,4,1,2,0,0,0,1,0
http://phx.chromeproxy.net/direct/aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS8_X3JkYz0xJl9yZHImcmVmc3JjPWRlcHJlY2F0ZWQ-,2,0,0,26,24,4,0,0,4,13,28,3,106,0,4,3,2,0,0,0,3,0
https://login.microsoftonline.us:443/e3333e00-c877-4b87-b6ad-45e942de1750/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=E67F5A0260C3DD24ECB4F01B3B59F243D59D75AA2F0EAABA-2A5BA968A53C7946AEEB0679459AAEC774892E07A3CD0E81F573679B4EBF1116&redirect_uri=https://flankspeed.sharepoint-mil.us/_forms/default.aspx&claims={%22id_token%22:{%22xms_cc%22:{%22values%22:[%22CP1%22]}}}&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=ee1fef9f-50e4-0000-1106-268ac97f4e66,0,0,0,7,5,0,0,0,23,64,84,0,637,0,9,72,2,0,0,3,72,0
http://tieucanhsanvuon.net.vn/dhl%20express/db.php,0,0,0,10,9,1,0,0,0,2,0,1,50,0,4,1,2,0,0,0,1,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/login,2,0,0,11,77,2,0,0,0,71,55,15,62,0,3,0,4,2,0,2,0,0
http://accounts-google-com.gsuite.nfr38.skyfencenet.com/login,2,0,0,11,77,2,0,0,0,71,55,15,61,0,3,0,4,2,0,2,0,0
https://www.mindbodyonline.com/,0,0,0,15,12,0,0,0,0,0,0,6,31,0,3,0,2,0,0,0,0,0
https://www.youtube.com/channel/UCmJ1b2Fr26ax71jqZHxS_4g,0,0,0,38,20,1,0,0,0,1,0,0,56,0,4,2,2,0,0,0,0,0
https://secure-web.cisco.com/1p6FciJer_p1r_IxMd_K4FAw6sy9mQw7OPNbnN-8lrNg2FxSFQDe5s-Gch6d9P87JtoyaWbA0wwPaXSyRGEaNTXLGTl6oKIz8MHAZwAesKUe4hmt8lJFi1CWrCvaW9WdoVIBWwSDhxhHAsUH_Bk9WN5MyPz8iwGCwRb06pHSL_bpmPLH2g0XxJaV2hk45Mafy27UzWvhdgm0bRIgsuqvQtSzEmad6J-dXnF1vjfDcXGmJ8ZvbLc34ELIWah_D5sEANrL3UwHA3bHOdFeSKLJAAyZAj7ZAcjnK4o7jZaSsn8lLt_KFjbYXj0JGyG0CEZcY7dXXJftHcA1GV0i8lyMuxV7V4rGDA9s5LZ47pT3D1Kk/https%3A%2F%2F0wa-unil.weebly.com,0,0,0,3,2,0,0,0,0,3,0,2,427,0,4,8,2,1,0,0,8,0
https://agot.com.ua/,0,0,0,36,28,0,0,0,0,2,0,6,20,0,3,0,2,0,0,0,0,0
https://login.microsoftonline.us:443/1cbde644-100f-4a59-b29e-54801d547444/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=AE388F65358EAC9DA955DEB510CB540BB06CE1638B840E15-175D0C1B2272887DD15F7774E7FA0A4D655F703A211BE552747F85B5D03A9B1C&redirect_uri=https://uaiprogram.sharepoint.us/_forms/default.aspx&claims={%22id_token%22:{%22xms_cc%22:{%22values%22:[%22CP1%22]}}}&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=9d02ee9f-20f8-0000-22d5-99073f0132f2,0,0,0,7,5,0,0,0,23,64,85,0,633,0,9,75,2,0,0,3,75,0
https://siteserversolutions.com/landingpage/dd263864-38a2-466a-be2f-4e5ec6c5e042/1axi1h_8b338ti0pn0zij-z3pxtejt-xtvvh8pta2ty,1,0,0,1,0,0,0,0,40,17,20,1,124,0,5,3,1,0,0,0,3,0
https://stbcpzonasegura.viabcp.com/,0,0,0,11,12,0,0,0,0,0,0,1,35,0,3,0,2,0,0,0,0,0
https://fairfasr508.weebly.com/the-avengers-2012-1080p-google-drive.html,0,0,0,24,12,0,0,0,0,1,2,1,72,0,3,4,2,0,0,3,4,0
https://urlscan.io/result/e785deb9-8e29-4934-9784-2eeb011d61c0/,0,0,0,5,27,0,0,0,0,0,0,11,63,0,5,2,1,0,0,0,2,0
https://urlscan.io/result/fffab711-09de-41db-9675-47184c96c539/,0,0,0,5,27,0,0,0,0,0,0,11,63,0,5,1,1,0,0,0,1,0
https://www.wix.com/lphtml/parking?redirectedFor=cityofdreamspg.com,0,0,0,46,583,0,0,0,0,19,4,0,67,0,4,0,2,0,0,0,0,0
https://www.officence.com,0,0,0,2,2,0,0,0,0,0,0,0,25,0,2,0,2,0,0,0,0,0
https://login.microsoftonline.us:443/fae6d70f-954b-4811-92b6-0530d6f84c43/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=A4547A671CB0482DC86C698FC74A30E21C98BB0ADA1E1EAC-6515574F00B4D932924F528B2E6B12CF16333F9B2FA6486B33027F143551091A&redirect_uri=https://armyeitaas.sharepoint-mil.us/_forms/default.aspx&claims={%22id_token%22:{%22xms_cc%22:{%22values%22:[%22CP1%22]}}}&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=3968ed9f-60e1-0000-1106-28a5f002cd76,0,0,0,7,5,0,0,0,23,64,84,0,637,0,9,74,2,0,0,3,74,0
https://login.microsoftonline.us:443/fae6d70f-954b-4811-92b6-0530d6f84c43/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=9AF7FB394353606884C32D238AAE4AF209EA396E9DA8AC93-FDE6DEE732B21067F6A8EE867AA904B3CF8F9BA640D46E582A7B6F7DAC16DD1F&redirect_uri=https://armyeitaas.sharepoint-mil.us/_forms/default.aspx&claims={%22id_token%22:{%22xms_cc%22:{%22values%22:[%22CP1%22]}}}&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=3a68ed9f-204b-0000-10d9-6b1e46661671,0,0,0,7,5,0,0,0,23,64,84,0,637,0,9,70,2,0,0,3,70,0
https://www.etc-meisai.jp/,1,0,0,5,3,0,0,0,1,0,0,0,26,0,3,0,2,1,0,0,0,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/ServiceLogin,2,0,0,11,77,2,0,0,0,71,55,15,69,0,3,0,4,2,0,2,0,0
https://evolutionheavenly.weebly.com/microsoft-office-for-mac-templates.html,0,0,0,24,12,0,0,0,0,3,2,1,76,0,3,0,2,0,0,0,0,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/ServiceLogin?passive=1209600&continue=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/&followup=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/,2,0,0,11,77,2,0,0,0,71,55,15,219,0,9,3,4,2,0,2,3,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/servicelogin?passive=1209600&continue=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b/&followup=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b,2,0,0,11,77,2,0,0,0,71,55,15,232,0,12,3,4,2,0,2,3,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/servicelogin?passive=1209600&continue=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b/&followup=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b/,2,0,0,11,77,2,0,0,0,71,55,15,233,0,13,3,4,2,0,2,3,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/ServiceLogin?passive=1209600&continue=https%3A%2F%2Faccounts-google-com.gsuite.nfr38.skyfencenet.com%2F&followup=https%3A%2F%2Faccounts-google-com.gsuite.nfr38.skyfencenet.com%2F,2,0,0,11,77,2,0,0,0,71,55,15,235,0,3,3,4,2,0,2,3,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/,2,0,0,11,77,2,0,0,0,71,55,15,57,0,3,0,4,2,0,2,0,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/servicelogin?passive=1209600&%3Bcontinue=https%3A%2F%2Faccounts-google-com.gsuite.nfr38.skyfencenet.com%2Fb%2Fel3b%2F&%3Bfollowup=https%3A%2F%2Faccounts-google-com.gsuite.nfr38.skyfencenet.com%2Fb%2Fel3b,2,0,0,11,77,2,0,0,0,71,55,15,260,0,3,3,4,2,0,2,3,0
http://accounts-google-com.gsuite.nfr38.skyfencenet.com/servicelogin?passive=1209600&continue=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b/&followup=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b,2,0,0,11,77,2,0,0,0,71,55,15,231,0,12,3,4,2,0,2,3,0
https://accounts-google-com.gsuite.nfr38.skyfencenet.com/servicelogin?passive=1209600&%3Bcontinue=https%3A%2F%2Faccounts-google-com.gsuite.nfr38.skyfencenet.com%2Fb%2Fel3b%2F&%3Bfollowup=https%3A%2F%2Faccounts-google-com.gsuite.nfr38.skyfencenet.com%2Fb%2Fel3b%2F,2,0,0,11,77,2,0,0,0,71,55,15,263,0,3,3,4,2,0,2,3,0
http://accounts-google-com.gsuite.nfr38.skyfencenet.com/servicelogin?passive=1209600&continue=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b/&followup=https://accounts-google-com.gsuite.nfr38.skyfencenet.com/b/el3b/,2,0,0,11,77,2,0,0,0,71,55,15,232,0,13,3,4,2,0,2,3,0
https://sharacollections983.weebly.com/blog/girl-tech-styling-studio-software,0,0,0,26,14,1,0,0,0,1,2,1,77,0,4,0,2,0,0,3,0,0
https://www.nttdocomo.co.jp/,2,0,0,66,61,2,0,0,0,0,2,7,28,0,3,0,3,0,0,0,0,0
https://play.google.com/store/apps/details?id=com.teamviewer.quicksupport.market&hl=es_MX&gl=US,1,0,0,40,7,0,0,0,0,2,1,22,95,0,5,0,2,0,0,0,0,0
http://www.barakahfoods.com/,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,2,0,0,0,0,0
https://www.aerostarjet.in/,3,0,0,37,18,1,0,0,2,11,5,2,27,0,3,0,2,0,0,0,0,0
https://bloximages.chicago2.vip.townnews.com/qctimes.com/content/tncms/assets/v3/editorial/2/28/228c8236-8776-11e4-971f-8b3589d94ecc/5494129c453b6.image.jpg?crop=352%2C264%2C59%2C0&amp;resize=1200%2C900&amp;order=crop%2Cresize,0,0,0,0,0,0,0,0,0,0,0,0,226,0,12,5,4,0,0,1,5,0
https://hm.baidu.com/hm.gif?cc=1&ck=1&cl=24-bit&ds=1920x1080&vl=381&ep=%7Bid%3A%23shareBtn%2CeventType%3Aclick%7D&et=1&ja=0&ln=en-us,0,0,0,0,0,0,0,0,0,0,0,0,132,0,3,4,2,0,0,0,4,0
https://1inch.io/limit-order-protocol/,0,0,0,3,4,1,0,0,0,0,0,1,38,0,4,0,1,0,0,1,0,0
https://paypaystep.yahoo.co.jp/?sc_e=ytmh_p2c_web,0,0,0,14,19,1,0,0,0,0,0,0,49,0,3,0,3,0,0,0,0,0
https://account.domaintools.com/log-in/?r=http%3A/whois.domaintools.com,1,0,0,9,6,1,0,0,1,1,0,1,71,0,5,0,2,0,0,0,0,0
https://www.giveasyoulive.com/,1,0,0,6,8,0,0,0,0,1,0,6,30,0,3,0,2,0,0,0,0,0
https://my.xiapibuy.com/xiaozhu1.my?categoryId=100637&itemId=10930038365,0,0,0,16,36,1,0,0,0,0,1,0,72,0,3,5,2,0,0,0,5,0
https://onlineservicefree.website/landingpage/dd263864-38a2-466a-be2f-4e5ec6c5e042/g-WKGpXTiR8a0CAu9j5ZUqp5cJKN50l7S0ykkjoUpUw,1,0,0,1,0,0,0,0,40,17,20,1,126,0,5,4,1,0,0,0,4,0
https://ci4.googleusercontent.com/proxy/qIGS5qRpQYmBFQrvgAqRyy1-tfI2KgUZeQQZnPrlqbSS73mKiv8eJo1G-4Urss9h0KPu3q7uK9Mb9sdUSELwGnuxkZxl1vaS6-MIOQkD3gv1F8n8fRAGNjSaK0J4RqtS2u7QMXUZgxRXvhkWnSsd2JfQPIvSwbthhDCHrzLQNsuBBaILJPthCgvTiFUPSjFAjECyeo94,0,0,0,0,0,0,0,0,0,0,0,0,240,0,4,2,2,0,0,1,2,0
http://t9y.me/,0,0,0,4,8,0,0,0,0,0,0,0,14,0,3,0,1,0,0,1,0,0
https://t9y.me/en/,0,0,0,4,8,0,0,0,0,0,0,0,18,0,4,0,1,0,0,1,0,0
https://t9y.me/,0,0,0,4,8,0,0,0,0,0,0,0,15,0,3,0,1,0,0,1,0,0
https://www.onlinesbiglobal.com/64INweb/index.htm,0,0,0,2,1,0,0,0,0,6,11,0,49,0,4,0,2,0,0,0,0,0
https://www.onlinesbiglobal.com/ININB/AuthenticationController?__START_TRAN_FLAG__=Y&FORMSGROUP_ID__=AuthenticationFG&__EVENT_ID__=LOAD&FG_BUTTONS__=LOAD&ACTION.LOAD=Y&AuthenticationFG.LOGIN_FLAG=1&BANK_ID=SBININ&LANGUAGE_ID=001,1,0,0,15,6,1,0,0,2,0,12,0,228,0,4,2,2,0,0,0,2,0
https://www.fastcompany.com/90671488/walmart-takes-another-shot-at-delivering-groceries-in-new-york,0,0,0,39,282,0,0,0,0,13,5,3,99,0,4,1,2,0,0,0,1,0
https://www.fastcompany.com/90671488/walmart-takes-another-shot-at-delivering-groceries-in-new-york?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=feedburner%20fastcompany&utm_content=feedburner,0,0,0,39,282,0,0,0,0,13,5,3,217,0,4,1,2,0,0,0,2,0
https://trekdwnload.weebly.com/blog/breaking-bad-complete-series-download-torrent,0,0,0,26,14,1,0,0,0,1,2,1,81,0,4,0,2,0,0,0,0,0
https://treefar801.weebly.com/descargar-mountain-lion-108-dmg-google-drive.html,0,0,0,23,11,0,0,0,0,1,3,1,79,0,3,2,2,0,0,3,2,0
https://lasopaarticle338.weebly.com/rbc-direct-investing-sign-in.html,0,0,0,24,12,0,0,0,0,1,3,1,69,0,3,0,2,0,0,3,0,0
https://aoselfie.weebly.com/gmail-hack-password-software.html,0,0,0,24,12,0,0,0,0,10,79,1,61,0,3,0,2,0,0,0,0,0
https://www.scotiabank.com.pe/,2,0,0,33,25,1,0,0,0,0,0,1,30,0,3,0,3,0,0,0,0,0
https://www.thecybersecurityexpert.com/,0,0,0,104,93,0,0,0,0,0,0,0,39,0,3,0,2,0,0,0,0,0
http://thecybersecurityexpert.com,0,0,0,104,93,0,0,0,0,0,0,0,33,0,2,0,1,0,0,0,0,0
http://assets.commerce.nikecloud.com/ncss/0.16/dotcom/fonts/257c802f-349c-4b4d-aefa-546d5de15ec6.eot,0,0,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,0,0,0,2,0
https://valueslasopa234.weebly.com/nitro-type-cheats.html,0,0,0,23,11,0,0,0,0,1,2,1,57,0,3,0,2,0,0,3,0,0
https://showcasebrown.weebly.com/blog/winscp-software-caused-connection-abort,0,0,0,25,13,0,0,0,0,1,2,1,77,0,4,0,2,0,0,0,0,0
https://apkgod.net/category/windows/page/6/?fbclid=IwAR2CGo8Gm-lUCQ8Z4...,2,0,0,24,13,0,0,0,2,1,17,2,73,0,7,0,1,0,0,0,0,0
https://www.sabre.com/,2,0,0,15,13,1,0,0,0,0,0,11,22,0,3,0,2,0,0,0,0,0
https://secure.business.bt.com/Hub?tabid=0,7,0,0,27,21,0,0,0,4,27,8,4,42,0,3,1,3,0,0,0,1,0
https://image.card.jp.rakuten-static.com/r-enavi/WebImages/enavi/common/logo/rc-logo_CardEnavi_1.svg,0,0,0,0,0,0,0,0,0,0,0,0,100,0,8,0,4,1,0,0,0,0
https://office365.apps.maxsolutions.com.au:443/common/oauth2,0,0,0,10,7,0,0,0,23,27,40,0,60,0,4,0,4,0,0,6,0,0
http://office365.apps.maxsolutions.com.au/common/oauth2,0,0,0,10,7,0,0,0,23,27,40,0,55,0,4,0,4,0,0,3,0,0
https://www-key-com.test.edgekey.net/personal/index.jsp,2,0,0,12,284,0,0,0,2,0,0,3,55,0,4,0,3,2,0,0,0,0
http://www.paypal-topup.be/en/topup,0,0,0,9,7,0,0,0,0,0,0,0,35,0,4,0,2,1,0,0,0,0
https://office365.apps.maxsolutions.com.au/common/oauth2,0,0,0,10,7,0,0,0,23,27,40,0,56,0,4,0,4,0,0,3,0,0
https://login.microsoftonline.us:443/e3333e00-c877-4b87-b6ad-45e942de1750/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=29BB03399467F4ACFDD2ABF4201E619220ADA94E5541AEF3-07676543475C156A142DC539CAC3266AACA3F5C086A959F5CAC958C407BCF399&redirect_uri=https://flankspeed.sharepoint-mil.us/_forms/default.aspx&claims={%22id_token%22:{%22xms_cc%22:{%22values%22:[%22CP1%22]}}}&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=d31bea9f-2004-0000-1106-216c4de8dcd8,0,0,0,7,5,0,0,0,23,64,84,0,637,0,9,72,2,0,0,3,72,0
http://www.visadpsgiftcard.com/navyfederal/Home/Index,2,0,0,14,3,1,0,0,2,0,0,11,53,0,5,0,2,0,0,0,0,0
https://www.japannetbank.co.jp/business/loan/corp/index.html,1,0,0,10,8,1,0,0,0,0,0,0,60,0,6,0,3,0,0,0,0,0
https://beaconsinvestment.com/?ref=1462DF,0,0,0,13,9,0,0,0,0,1,0,1,41,0,3,0,1,0,0,0,0,0
http://bnpparibas.com.tw/,1,0,0,11,9,0,0,0,1,0,0,1,25,0,3,0,2,0,0,0,0,0
https://www.paypay-bank.co.jp/,0,0,0,13,12,2,0,0,0,1,0,17,30,0,3,0,3,1,0,0,0,0
https://www.cyberdriveillinois.com/publications/home.html,0,0,0,9,9,0,0,0,0,0,0,0,57,0,4,0,2,0,0,0,0,0
https://ws.onehub.com/signin,1,0,0,8,6,1,0,0,1,6,8,1,28,0,3,0,2,0,0,0,0,0
https://ws.onehub.com/files/,1,0,0,8,6,1,0,0,1,6,8,1,28,0,4,0,2,0,0,0,0,0
https://open.spotify.com/,0,0,0,11,7,0,0,0,0,0,1,0,25,0,3,0,2,0,0,0,0,0
https://corporateofficehq.com/adient-corporate-office/,3,0,0,75,44,1,0,0,0,18,0,0,54,0,4,0,1,0,0,0,0,0
http://www.mpnrc.org,1,0,0,45,29,2,0,0,3,4,4,2,20,0,2,0,2,0,0,0,0,0
https://www.carrefour-banque.fr/,3,0,0,27,63,3,0,0,3,7,0,9,32,0,3,0,2,1,0,0,0,0
https://crezu.mx/,0,0,0,15,8,1,0,0,0,0,0,1,17,0,3,0,1,0,0,0,0,0
https://login.microsoftonline.us/common/oauth2/authorize?client_id=80ccca67-54bd-44ab-8625-4b79c4dc7775&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties=YspNNi2OrrefJFBn-nkZe5Ed_tDxLDmfdVgMzcOJ_zRkdD2w9npai3-JbiZh1fZuoQtL_11m-MG9saYy5ZdSpt1ibgn7Wu-hw9zOzOteD8YlcN4d-Nza_3dmAYmca-9GVH3nd-69M7W7SnDpRPUOwTqelbBOcYdTomcx5XZeeQw&response_mode=form_post&nonce=637653638519849203.MmFiYWU0NjItYjExNC00MzVmLWJlZTEtMWM5NzI2NDM2NmZhYWNkZDFiYjgtY2VjZS00OGUwLWE1YTUtYTljY2JlZDVlYmVj&redirect_uri=https://scc.office365.us/&x-client-SKU=ID_NET461&x-client-ver=6.10.1.0,0,0,0,7,5,0,0,0,23,65,84,0,603,0,8,11,2,0,0,0,11,0
https://login.microsoftonline.us/common/oauth2/authorize?client_id=80ccca67-54bd-44ab-8625-4b79c4dc7775&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties=lndNcxuWBLz72S2p-S__sB0-MMsb7jk6lM0rPCPEJ87FQ0eABm-IWk7HaUCNi6wltdEhlQGa4BMfFneEdeAJ8Ds3f0GRjBmJOcAWlcJdB9yDkLpCfX5NQvA7nzPOWGrnFfsR5EiqUPrVcrJnFUFo00YPwRaRi11Du5it1Ajw180&response_mode=form_post&nonce=637653638519899434.Y2ViMWIyMWYtNzZjYy00M2Q4LTg2OTktYjYzZjI0N2RkYTEzYmM5MWZiM2MtMTJmYS00ZDAxLTg1NmEtNzQyYzk3YjNkZjdi&redirect_uri=https://scc.office365.us/&x-client-SKU=ID_NET461&x-client-ver=6.10.1.0,0,0,0,7,5,0,0,0,23,65,84,0,603,0,8,17,2,0,0,0,17,0
https://www.bt.com/products/mobile/,0,0,0,20,34,0,0,0,0,0,0,0,35,0,5,0,2,0,0,0,0,0
https://www.nzherald.co.nz/,0,0,0,21,15,1,0,0,0,199,0,80,27,0,3,0,3,0,0,0,0,0
https://mayafasr221.weebly.com/download-movies-red-cliff-2009-hd-torrent-dubbed-movies.html,0,0,0,23,11,0,0,0,0,1,2,1,91,0,3,2,2,0,0,3,2,0
https://us02web.zoom.us/webinar/register/9416292850350/WN_98YGgcsdQUiLsZtW0W2-hw,4,0,0,33,19,0,0,0,0,45,5,12,80,0,6,4,2,0,0,2,4,0
http://spemail5.online//about.aspx?subid=259420483&campid=998918,1,0,0,1,0,0,0,0,0,3,0,0,64,0,4,1,1,0,0,1,1,0
https://linktr.ee/stayhumanpodcast,0,0,0,21,19,0,0,0,0,1,0,0,34,0,3,0,1,0,0,0,0,0
https://www.aboutamazon.com/news/workplace/amazon-to-help-29-million-people-around-the-world-grow-their-tech-skills-with-free-cloud-computing-skills-training-by-2025,2,0,0,19,8,1,0,0,0,26,0,16,165,0,5,0,2,0,0,0,1,0
https://cloud.graph.us/feedback?msgId=PENBQ1JYeWl5cGowcFI4aVJtSnUyYmJoeTF1WlA3Z3VLSFBPM0NiYXBMRG9ndXhmYnBMZ0BtYWlsLmdtYWlsLmNvbT4=&orgDomain=dWNoaW5jLm9yZw==&opt=safe,0,0,0,7,5,0,0,0,23,66,84,0,166,0,3,2,2,0,0,0,2,0
https://www.amazon.de/gp/r.html,3,0,0,154,81,1,0,0,2,0,0,0,31,0,4,0,2,0,0,0,0,0
"https://play.google.com/store/apps/details?id=br.com.gabba.Caixa&Caixa&hl=pt_BR&gl=US&10,31,58,AM,229,8,08,000000,18,10,2021",1,0,0,40,7,0,0,0,0,1,1,11,124,0,5,10,2,0,0,0,10,0
https://secure.business.bt.com/Hub?TARGET=https://samlfed.bt.com/affwebservices/public/saml2sso?SAMLRequest=fZLNbsIwEITvfYrI9/zYUFIsEkSLUJGoGkHooTcn2YClxE69Du3jFxKi0gvHlWa%20Xc3sbP5TV84JDEqtIkK9gDigcl1IdYjIPl25T2QeP8xQ1BVr%20KK1R7WFrxbQOgtEMPbse9EK2xrMDsxJ5rDfbiJytLZB7vtZi1IBomga9DLr5br2LzC/0gepiLM8k6QStls/mC6CEopBL8ryGzLs6eg3bVbJvBMxRE2clTY5dKdFpBQVAnHWy4iEYsQmtMjcQNDCHVMI3CxkYxfYdCIoPJZiMjorMRGI8gR/XsQW1gqtUDYiLGDUDZ5cGqY05EHAGfPYdPxJnMRoq3NdPUvVx9UaxbVAiVyJGpDbnO8WbxvOvIBnvQj5a5ombvK%20S4nzMcTOLrGfi1DI%206Dvs5rrYhL3vfDuYnNLuA8QQ3MkvtPTzL%20lx9fx/xPEvw==&SMPORTALURL=https://samlfed.bt.com:443/affwebservices/public/saml2sso&,7,0,0,27,21,0,0,0,4,27,8,4,633,0,18,8,3,0,0,0,8,0
https://secure.business.bt.com/Hub?TARGET=https://samlfed.bt.com/affwebservices/public/saml2sso?SAMLRequest=fZJRb4IwFIXf9yuavgOlynCNYNyMmYnLiOIe9lZK0SbQMm5x%20/kTkMy9%20HiTc757c86dL36qEp1lA8roCPsuwUhqYXKljxE%20pGtnhhfxwxx4VdKaLVt70jv51UqwaAkgG3vxvRgNbSWbvWzOSsjDbhvhk7U1MM/LWlBaAvC6BjezrjCV18G80hyVxmh1ISnNbb9%20NHWCQuajnhfFt8xgoINXt1mpRC%20iAAajtWmE7E%20LcMFLkBhtVhGmJPC5P8mcPHwizjSf5k4WcOqIySOZBqEIghm9KCHhAOos/7wArdxosFzbjkJ9h8wcP0z9gBHCaOCS0P/EKGmMNcKUz0oPcbWNZoaDAqZ5JYFZwfbLty2jLmHZIAL2mqaJk7zvU4w%20xthpF/ulCA1sCPo%20q74uxvHQC%20svbm4J9wF8bA7Hd3qae7f0%20Dr%20f4L4Fw==&SMPORTALURL=https://samlfed.bt.com:443/affwebservices/public/saml2sso&,7,0,0,27,21,0,0,0,4,27,8,4,645,0,18,18,3,0,0,0,18,0
